user,item,rating
USER_05530,IT_06,5
USER_05530,IT_09,2
USER_05530,IT_14,4
USER_05530,IT_15,4
USER_05531,IT_03,1
USER_05531,IT_06,3
USER_05531,IT_10,5
USER_05531,IT_13,4
USER_05532,IT_04,3
USER_05532,IT_10,5
USER_05533,IT_03,2
USER_05533,IT_05,5
USER_05533,IT_06,4
USER_05533,IT_09,5
USER_05534,IT_03,2
USER_05534,IT_05,1
USER_05534,IT_06,3
USER_05534,IT_07,3
USER_05534,IT_12,4
USER_05535,IT_01,4
USER_05535,IT_04,3
USER_05535,IT_09,5
USER_05535,IT_12,5
USER_05535,IT_14,5
USER_05536,IT_03,1
USER_05536,IT_06,4
USER_05536,IT_10,2
USER_05537,IT_03,1
USER_05537,IT_07,2
USER_05537,IT_09,5
USER_05537,IT_10,5
USER_05538,IT_03,2
USER_05538,IT_06,1
USER_05538,IT_15,1
USER_05539,IT_06,2
USER_05539,IT_12,3
USER_05539,IT_13,4
USER_05539,IT_14,4
USER_05540,IT_01,2
USER_05540,IT_07,3
USER_05540,IT_09,2
USER_05540,IT_15,5
USER_05541,IT_04,3
USER_05541,IT_14,4
USER_05542,IT_02,4
USER_05542,IT_09,2
USER_05542,IT_14,5
USER_05543,IT_01,4
USER_05543,IT_05,2
USER_05543,IT_14,5
USER_05544,IT_03,1
USER_05544,IT_06,3
USER_05544,IT_11,5
USER_05544,IT_14,3
USER_05545,IT_03,1
USER_05545,IT_07,5
USER_05545,IT_09,5
USER_05546,IT_04,3
USER_05546,IT_07,2
USER_05546,IT_12,2
USER_05546,IT_14,3
USER_05547,IT_07,1
USER_05547,IT_14,1
USER_05547,IT_15,3
USER_05548,IT_03,5
USER_05548,IT_06,2
USER_05548,IT_12,1
USER_05548,IT_15,2
USER_05549,IT_02,1
USER_05549,IT_05,1
USER_05549,IT_07,2
USER_05549,IT_09,5
USER_05549,IT_11,5
USER_05549,IT_12,3
USER_05550,IT_04,2
USER_05550,IT_05,2
USER_05550,IT_10,4
USER_05550,IT_12,3
USER_05550,IT_14,1
USER_05551,IT_09,2
USER_05551,IT_13,3
USER_05551,IT_14,3
USER_05552,IT_05,1
USER_05552,IT_06,2
USER_05552,IT_10,4
USER_05553,IT_06,2
USER_05553,IT_13,3
USER_05554,IT_05,2
USER_05554,IT_10,5
USER_05554,IT_13,3
USER_05554,IT_14,2
USER_05555,IT_12,3
USER_05555,IT_13,3
USER_05555,IT_14,3
USER_05555,IT_15,2
USER_05556,IT_05,2
USER_05556,IT_08,3
USER_05557,IT_05,1
USER_05557,IT_11,4
USER_05557,IT_13,3
USER_05557,IT_15,1
USER_05558,IT_01,2
USER_05558,IT_12,1
USER_05558,IT_13,4
USER_05558,IT_14,1
USER_05559,IT_12,3
USER_05559,IT_13,2
USER_05559,IT_14,4
USER_05560,IT_07,2
USER_05560,IT_13,1
USER_05560,IT_14,4
USER_05561,IT_06,5
USER_05561,IT_07,2
USER_05561,IT_12,1
USER_05561,IT_14,2
USER_05562,IT_05,5
USER_05562,IT_06,2
USER_05562,IT_07,1
USER_05563,IT_10,4
USER_05563,IT_11,3
USER_05563,IT_14,3
USER_05564,IT_05,2
USER_05564,IT_11,2
USER_05564,IT_14,4
USER_05564,IT_15,2
USER_05565,IT_06,1
USER_05565,IT_07,3
USER_05565,IT_14,5
USER_05566,IT_06,2
USER_05566,IT_07,2
USER_05566,IT_14,5
USER_05567,IT_01,5
USER_05567,IT_03,3
USER_05567,IT_04,5
USER_05567,IT_10,4
USER_05568,IT_04,4
USER_05568,IT_05,2
USER_05568,IT_06,2
USER_05568,IT_07,2
USER_05568,IT_12,1
USER_05569,IT_03,1
USER_05569,IT_11,5
USER_05569,IT_14,1
USER_05570,IT_05,2
USER_05570,IT_09,3
USER_05570,IT_13,3
USER_05571,IT_01,1
USER_05571,IT_06,3
USER_05571,IT_14,5
USER_05571,IT_15,1
USER_05572,IT_03,2
USER_05572,IT_05,5
USER_05572,IT_08,1
USER_05572,IT_11,5
USER_05572,IT_13,3
USER_05572,IT_15,4
USER_05573,IT_08,3
USER_05573,IT_13,2
USER_05573,IT_14,4
USER_05574,IT_04,1
USER_05574,IT_05,3
USER_05574,IT_12,2
USER_05574,IT_13,5
USER_05574,IT_15,3
USER_05575,IT_04,4
USER_05575,IT_13,2
USER_05575,IT_14,5
USER_05576,IT_05,3
USER_05576,IT_07,2
USER_05577,IT_03,1
USER_05577,IT_05,5
USER_05577,IT_06,1
USER_05577,IT_07,3
USER_05577,IT_10,1
USER_05578,IT_03,3
USER_05578,IT_06,1
USER_05579,IT_01,2
USER_05579,IT_03,2
USER_05579,IT_04,1
USER_05579,IT_15,4
USER_05580,IT_09,4
USER_05580,IT_12,2
USER_05581,IT_05,1
USER_05581,IT_06,4
USER_05581,IT_09,4
USER_05582,IT_01,3
USER_05582,IT_03,2
USER_05582,IT_14,4
USER_05583,IT_01,5
USER_05583,IT_03,5
USER_05583,IT_06,3
USER_05583,IT_09,4
USER_05583,IT_13,3
USER_05583,IT_14,1
USER_05583,IT_15,3
USER_05584,IT_02,5
USER_05584,IT_05,5
USER_05584,IT_07,4
USER_05585,IT_01,1
USER_05585,IT_05,4
USER_05585,IT_07,2
USER_05585,IT_14,4
USER_05586,IT_06,3
USER_05586,IT_08,3
USER_05586,IT_14,5
USER_05587,IT_03,2
USER_05587,IT_11,4
USER_05587,IT_14,4
USER_05588,IT_05,4
USER_05588,IT_10,1
USER_05588,IT_11,4
USER_05589,IT_01,1
USER_05589,IT_02,1
USER_05589,IT_03,4
USER_05589,IT_04,3
USER_05589,IT_11,5
USER_05589,IT_13,3
USER_05589,IT_14,2
USER_05590,IT_03,2
USER_05590,IT_05,2
USER_05590,IT_06,1
USER_05591,IT_05,5
USER_05591,IT_06,1
USER_05591,IT_14,2
USER_05592,IT_06,2
USER_05592,IT_09,4
USER_05592,IT_14,2
USER_05592,IT_15,1
USER_05593,IT_05,1
USER_05593,IT_06,3
USER_05593,IT_11,3
USER_05594,IT_01,1
USER_05594,IT_07,2
USER_05594,IT_14,5
USER_05595,IT_08,1
USER_05595,IT_10,1
USER_05595,IT_13,2
USER_05596,IT_05,2
USER_05596,IT_06,4
USER_05596,IT_07,2
USER_05596,IT_13,4
USER_05597,IT_04,2
USER_05597,IT_06,2
USER_05597,IT_13,4
USER_05597,IT_14,5
USER_05597,IT_15,3
USER_05598,IT_05,4
USER_05598,IT_07,2
USER_05598,IT_11,5
USER_05599,IT_03,2
USER_05599,IT_06,2
USER_05599,IT_07,3
USER_05600,IT_07,5
USER_05600,IT_13,3
USER_05600,IT_15,1
USER_05601,IT_03,1
USER_05601,IT_05,1
USER_05601,IT_10,5
USER_05601,IT_14,4
USER_05602,IT_06,3
USER_05602,IT_07,4
USER_05602,IT_09,5
USER_05602,IT_15,2
USER_05603,IT_01,2
USER_05603,IT_05,2
USER_05603,IT_11,4
USER_05603,IT_13,4
USER_05604,IT_09,4
USER_05604,IT_10,3
USER_05604,IT_13,3
USER_05604,IT_14,5
USER_05605,IT_06,3
USER_05605,IT_12,1
USER_05605,IT_13,1
USER_05606,IT_02,4
USER_05606,IT_06,1
USER_05606,IT_07,2
USER_05606,IT_09,2
USER_05606,IT_12,1
USER_05607,IT_11,4
USER_05607,IT_13,1
USER_05608,IT_06,5
USER_05608,IT_07,1
USER_05608,IT_11,5
USER_05608,IT_15,5
USER_05609,IT_01,1
USER_05609,IT_09,2
USER_05609,IT_14,2
USER_05610,IT_06,1
USER_05610,IT_07,2
USER_05610,IT_14,5
USER_05611,IT_05,3
USER_05611,IT_07,2
USER_05611,IT_14,3
USER_05612,IT_03,3
USER_05612,IT_13,4
USER_05612,IT_14,1
USER_05612,IT_15,3
USER_05613,IT_06,2
USER_05613,IT_07,3
USER_05613,IT_12,1
USER_05614,IT_06,2
USER_05614,IT_07,2
USER_05614,IT_09,4
USER_05614,IT_13,2
USER_05615,IT_04,4
USER_05615,IT_06,5
USER_05615,IT_11,5
USER_05615,IT_14,5
USER_05616,IT_03,4
USER_05616,IT_09,2
USER_05616,IT_13,4
USER_05617,IT_03,4
USER_05617,IT_06,1
USER_05617,IT_14,5
USER_05618,IT_10,2
USER_05618,IT_12,3
USER_05618,IT_15,3
USER_05619,IT_06,4
USER_05619,IT_10,1
USER_05619,IT_14,5
USER_05620,IT_07,2
USER_05620,IT_13,3
USER_05620,IT_14,1
USER_05621,IT_06,3
USER_05621,IT_10,2
USER_05622,IT_01,2
USER_05622,IT_06,2
USER_05622,IT_07,2
USER_05623,IT_05,3
USER_05623,IT_13,2
USER_05624,IT_05,3
USER_05624,IT_07,2
USER_05624,IT_10,2
USER_05625,IT_01,2
USER_05625,IT_03,5
USER_05625,IT_05,4
USER_05625,IT_12,3
USER_05625,IT_15,1
USER_05626,IT_03,1
USER_05626,IT_06,4
USER_05626,IT_09,4
USER_05626,IT_13,3
USER_05627,IT_03,5
USER_05627,IT_05,2
USER_05627,IT_13,3
USER_05628,IT_05,4
USER_05628,IT_14,2
USER_05629,IT_08,3
USER_05629,IT_13,1
USER_05629,IT_14,2
USER_05630,IT_01,1
USER_05630,IT_03,4
USER_05630,IT_05,5
USER_05630,IT_06,4
USER_05630,IT_13,4
USER_05631,IT_01,4
USER_05631,IT_02,3
USER_05631,IT_03,3
USER_05631,IT_05,5
USER_05631,IT_08,2
USER_05631,IT_13,5
USER_05631,IT_14,4
USER_05632,IT_07,2
USER_05632,IT_08,2
USER_05632,IT_12,1
USER_05632,IT_14,1
USER_05633,IT_05,3
USER_05633,IT_08,2
USER_05633,IT_10,2
USER_05633,IT_14,3
USER_05634,IT_02,4
USER_05634,IT_05,3
USER_05634,IT_10,4
USER_05634,IT_11,2
USER_05634,IT_15,4
USER_05635,IT_04,4
USER_05635,IT_08,4
USER_05635,IT_12,2
USER_05636,IT_03,1
USER_05636,IT_08,1
USER_05636,IT_09,2
USER_05636,IT_10,1
USER_05636,IT_11,5
USER_05636,IT_12,5
USER_05636,IT_14,3
USER_05637,IT_02,2
USER_05637,IT_03,2
USER_05637,IT_04,5
USER_05637,IT_07,2
USER_05637,IT_14,2
USER_05637,IT_15,3
USER_05638,IT_03,4
USER_05638,IT_04,4
USER_05638,IT_06,1
USER_05638,IT_07,2
USER_05638,IT_14,3
USER_05639,IT_01,1
USER_05639,IT_06,4
USER_05639,IT_08,2
USER_05639,IT_15,3
USER_05640,IT_01,1
USER_05640,IT_05,4
USER_05640,IT_07,4
USER_05640,IT_14,3
USER_05641,IT_01,3
USER_05641,IT_02,1
USER_05641,IT_06,3
USER_05641,IT_13,2
USER_05642,IT_05,4
USER_05642,IT_10,2
USER_05642,IT_11,4
USER_05642,IT_13,4
USER_05643,IT_05,3
USER_05643,IT_06,3
USER_05643,IT_09,1
USER_05644,IT_03,5
USER_05644,IT_05,1
USER_05644,IT_06,2
USER_05644,IT_07,4
USER_05644,IT_11,1
USER_05644,IT_15,1
USER_05645,IT_01,3
USER_05645,IT_05,1
USER_05645,IT_14,5
USER_05645,IT_15,4
USER_05646,IT_05,4
USER_05646,IT_12,2
USER_05646,IT_14,5
USER_05647,IT_01,2
USER_05647,IT_05,1
USER_05647,IT_09,4
USER_05647,IT_12,2
USER_05648,IT_09,5
USER_05648,IT_13,3
USER_05648,IT_15,3
USER_05649,IT_12,5
USER_05649,IT_14,1
USER_05649,IT_15,2
USER_05650,IT_04,2
USER_05650,IT_05,3
USER_05650,IT_12,2
USER_05650,IT_15,4
USER_05651,IT_01,2
USER_05651,IT_05,2
USER_05651,IT_08,1
USER_05651,IT_15,3
USER_05652,IT_01,4
USER_05652,IT_05,2
USER_05652,IT_09,1
USER_05652,IT_12,1
USER_05652,IT_13,4
USER_05653,IT_10,2
USER_05653,IT_14,4
USER_05653,IT_15,3
USER_05654,IT_06,1
USER_05654,IT_07,1
USER_05654,IT_13,5
USER_05655,IT_01,1
USER_05655,IT_04,1
USER_05655,IT_05,2
USER_05655,IT_06,3
USER_05655,IT_15,4
USER_05656,IT_03,3
USER_05656,IT_05,5
USER_05656,IT_06,1
USER_05656,IT_08,3
USER_05656,IT_11,5
USER_05656,IT_14,5
USER_05657,IT_03,4
USER_05657,IT_04,4
USER_05657,IT_15,1
USER_05658,IT_01,3
USER_05658,IT_03,3
USER_05658,IT_07,3
USER_05658,IT_11,5
USER_05659,IT_06,5
USER_05659,IT_10,2
USER_05659,IT_13,4
USER_05659,IT_15,2
USER_05660,IT_07,1
USER_05660,IT_09,1
USER_05660,IT_11,1
USER_05660,IT_15,5
USER_05661,IT_06,4
USER_05661,IT_08,3
USER_05661,IT_12,1
USER_05661,IT_14,5
USER_05662,IT_05,1
USER_05662,IT_06,3
USER_05662,IT_11,4
USER_05663,IT_14,3
USER_05663,IT_15,1
USER_05664,IT_03,1
USER_05664,IT_06,2
USER_05664,IT_14,3
USER_05665,IT_04,1
USER_05665,IT_13,1
USER_05665,IT_14,4
USER_05666,IT_01,2
USER_05666,IT_11,4
USER_05666,IT_12,2
USER_05666,IT_13,5
USER_05666,IT_15,1
USER_05667,IT_01,2
USER_05667,IT_04,4
USER_05667,IT_11,5
USER_05667,IT_15,3
USER_05668,IT_01,4
USER_05668,IT_06,3
USER_05668,IT_12,2
USER_05669,IT_01,3
USER_05669,IT_06,3
USER_05669,IT_08,2
USER_05669,IT_11,4
USER_05669,IT_13,2
USER_05670,IT_04,1
USER_05670,IT_10,1
USER_05670,IT_11,3
USER_05670,IT_12,2
USER_05670,IT_13,5
USER_05670,IT_14,3
USER_05670,IT_15,1
USER_05671,IT_03,2
USER_05671,IT_05,2
USER_05671,IT_11,3
USER_05671,IT_12,1
USER_05671,IT_14,2
USER_05672,IT_01,3
USER_05672,IT_03,2
USER_05672,IT_14,4
USER_05672,IT_15,3
USER_05673,IT_04,4
USER_05673,IT_05,5
USER_05673,IT_09,5
USER_05673,IT_12,2
USER_05674,IT_06,5
USER_05674,IT_10,2
USER_05674,IT_11,5
USER_05674,IT_13,1
USER_05675,IT_02,5
USER_05675,IT_06,3
USER_05675,IT_07,4
USER_05675,IT_09,1
USER_05675,IT_10,4
USER_05676,IT_01,2
USER_05676,IT_12,1
USER_05676,IT_13,3
USER_05677,IT_05,2
USER_05677,IT_06,3
USER_05677,IT_09,3
USER_05677,IT_12,2
USER_05677,IT_14,4
USER_05678,IT_05,3
USER_05678,IT_08,4
USER_05678,IT_09,5
USER_05678,IT_12,3
USER_05678,IT_13,3
USER_05679,IT_07,4
USER_05679,IT_13,3
USER_05680,IT_03,3
USER_05680,IT_09,5
USER_05680,IT_13,5
USER_05681,IT_01,2
USER_05681,IT_13,4
USER_05681,IT_14,3
USER_05681,IT_15,4
USER_05682,IT_01,1
USER_05682,IT_02,5
USER_05682,IT_04,3
USER_05682,IT_06,3
USER_05682,IT_11,5
USER_05683,IT_03,1
USER_05683,IT_06,4
USER_05683,IT_13,3
USER_05684,IT_01,4
USER_05684,IT_06,1
USER_05684,IT_12,4
USER_05684,IT_13,3
USER_05684,IT_14,3
USER_05684,IT_15,4
USER_05685,IT_02,4
USER_05685,IT_08,5
USER_05685,IT_10,3
USER_05685,IT_11,3
USER_05685,IT_12,3
USER_05685,IT_14,4
USER_05686,IT_01,4
USER_05686,IT_02,4
USER_05686,IT_03,2
USER_05686,IT_05,1
USER_05686,IT_09,4
USER_05687,IT_01,5
USER_05687,IT_05,4
USER_05687,IT_06,5
USER_05687,IT_08,5
USER_05687,IT_10,5
USER_05687,IT_13,3
USER_05688,IT_01,3
USER_05688,IT_05,3
USER_05688,IT_07,2
USER_05688,IT_11,4
USER_05688,IT_12,3
USER_05689,IT_03,1
USER_05689,IT_04,1
USER_05689,IT_06,3
USER_05689,IT_09,2
USER_05690,IT_07,2
USER_05690,IT_09,5
USER_05690,IT_13,4
USER_05691,IT_01,2
USER_05691,IT_05,3
USER_05691,IT_06,3
USER_05691,IT_10,5
USER_05692,IT_01,2
USER_05692,IT_04,3
USER_05692,IT_13,5
USER_05692,IT_14,4
USER_05693,IT_05,4
USER_05693,IT_06,2
USER_05693,IT_07,4
USER_05693,IT_09,4
USER_05694,IT_03,5
USER_05694,IT_04,4
USER_05694,IT_07,3
USER_05694,IT_14,2
USER_05695,IT_05,5
USER_05695,IT_06,2
USER_05695,IT_15,3
USER_05696,IT_11,5
USER_05696,IT_12,3
USER_05696,IT_15,4
USER_05697,IT_01,1
USER_05697,IT_06,1
USER_05697,IT_13,2
USER_05698,IT_01,4
USER_05698,IT_05,4
USER_05698,IT_06,3
USER_05699,IT_06,3
USER_05699,IT_14,4
USER_05700,IT_01,3
USER_05700,IT_08,2
USER_05700,IT_15,5
USER_05701,IT_01,4
USER_05701,IT_07,1
USER_05701,IT_11,5
USER_05702,IT_01,1
USER_05702,IT_10,4
USER_05702,IT_15,1
USER_05703,IT_01,4
USER_05703,IT_02,3
USER_05703,IT_05,2
USER_05703,IT_06,3
USER_05703,IT_08,1
USER_05703,IT_13,3
USER_05704,IT_01,2
USER_05704,IT_14,3
USER_05704,IT_15,2
USER_05705,IT_05,4
USER_05705,IT_07,3
USER_05705,IT_09,5
USER_05705,IT_10,2
USER_05705,IT_13,5
USER_05705,IT_15,4
USER_05706,IT_06,3
USER_05706,IT_09,3
USER_05706,IT_11,5
USER_05706,IT_13,3
USER_05707,IT_01,3
USER_05707,IT_04,4
USER_05707,IT_07,3
USER_05708,IT_04,4
USER_05708,IT_08,5
USER_05708,IT_11,4
USER_05708,IT_15,4
USER_05709,IT_01,4
USER_05709,IT_06,3
USER_05709,IT_07,1
USER_05709,IT_15,5
USER_05710,IT_04,3
USER_05710,IT_12,1
USER_05710,IT_14,1
USER_05711,IT_01,3
USER_05711,IT_05,2
USER_05711,IT_15,3
USER_05712,IT_01,3
USER_05712,IT_05,2
USER_05712,IT_06,3
USER_05713,IT_02,1
USER_05713,IT_06,3
USER_05713,IT_09,5
USER_05713,IT_14,2
USER_05714,IT_01,4
USER_05714,IT_05,1
USER_05714,IT_14,2
USER_05715,IT_10,4
USER_05715,IT_12,1
USER_05715,IT_14,1
USER_05716,IT_05,3
USER_05716,IT_07,3
USER_05716,IT_11,5
USER_05716,IT_13,5
USER_05717,IT_04,1
USER_05717,IT_09,3
USER_05717,IT_14,4
USER_05718,IT_01,5
USER_05718,IT_05,3
USER_05718,IT_11,5
USER_05718,IT_14,2
USER_05719,IT_01,4
USER_05719,IT_02,1
USER_05719,IT_05,4
USER_05719,IT_09,3
USER_05719,IT_12,3
USER_05719,IT_13,3
USER_05719,IT_14,5
USER_05719,IT_15,5
USER_05720,IT_03,3
USER_05720,IT_13,5
USER_05720,IT_14,3
USER_05721,IT_07,4
USER_05721,IT_09,2
USER_05721,IT_10,5
USER_05721,IT_11,5
USER_05721,IT_14,4
USER_05722,IT_06,1
USER_05722,IT_09,3
USER_05722,IT_13,5
USER_05722,IT_14,1
USER_05723,IT_03,2
USER_05723,IT_08,3
USER_05723,IT_13,2
USER_05723,IT_14,4
USER_05724,IT_03,5
USER_05724,IT_04,4
USER_05724,IT_06,5
USER_05724,IT_10,5
USER_05724,IT_11,4
USER_05724,IT_12,5
USER_05724,IT_14,1
USER_05725,IT_07,4
USER_05725,IT_12,3
USER_05725,IT_13,4
USER_05726,IT_01,2
USER_05726,IT_03,2
USER_05726,IT_09,5
USER_05726,IT_11,5
USER_05726,IT_12,3
USER_05726,IT_14,3
USER_05726,IT_15,1
USER_05727,IT_05,2
USER_05727,IT_14,4
USER_05727,IT_15,4
USER_05728,IT_02,3
USER_05728,IT_06,3
USER_05728,IT_09,4
USER_05728,IT_14,5
USER_05729,IT_05,3
USER_05729,IT_07,1
USER_05730,IT_03,1
USER_05730,IT_05,2
USER_05730,IT_11,3
USER_05731,IT_01,3
USER_05731,IT_04,3
USER_05731,IT_06,3
USER_05731,IT_13,4
USER_05732,IT_02,3
USER_05732,IT_05,5
USER_05732,IT_06,2
USER_05732,IT_13,5
USER_05733,IT_02,3
USER_05733,IT_05,5
USER_05733,IT_06,1
USER_05733,IT_07,2
USER_05733,IT_14,3
USER_05734,IT_01,2
USER_05734,IT_06,1
USER_05734,IT_11,5
USER_05735,IT_02,3
USER_05735,IT_03,3
USER_05735,IT_04,4
USER_05735,IT_09,5
USER_05735,IT_13,5
USER_05735,IT_14,1
USER_05736,IT_07,4
USER_05736,IT_09,4
USER_05736,IT_12,5
USER_05736,IT_13,2
USER_05736,IT_14,1
USER_05737,IT_05,3
USER_05737,IT_06,5
USER_05737,IT_07,2
USER_05737,IT_15,2
USER_05738,IT_12,2
USER_05738,IT_13,3
USER_05738,IT_14,5
USER_05738,IT_15,4
USER_05739,IT_01,3
USER_05739,IT_05,5
USER_05739,IT_06,1
USER_05740,IT_02,3
USER_05740,IT_03,5
USER_05740,IT_06,3
USER_05740,IT_13,5
USER_05741,IT_03,2
USER_05741,IT_07,2
USER_05741,IT_10,5
USER_05741,IT_14,5
USER_05742,IT_05,4
USER_05742,IT_06,5
USER_05742,IT_14,4
USER_05742,IT_15,3
USER_05743,IT_01,4
USER_05743,IT_03,1
USER_05743,IT_12,1
USER_05743,IT_13,4
USER_05744,IT_04,3
USER_05744,IT_05,2
USER_05744,IT_06,5
USER_05745,IT_01,4
USER_05745,IT_05,5
USER_05745,IT_13,1
USER_05746,IT_03,4
USER_05746,IT_04,4
USER_05746,IT_05,3
USER_05746,IT_07,2
USER_05747,IT_01,1
USER_05747,IT_06,2
USER_05747,IT_12,2
USER_05747,IT_14,3
USER_05747,IT_15,2
USER_05748,IT_05,2
USER_05748,IT_12,2
USER_05748,IT_13,5
USER_05748,IT_14,2
USER_05748,IT_15,3
USER_05749,IT_01,2
USER_05749,IT_10,4
USER_05749,IT_13,5
USER_05749,IT_14,5
USER_05750,IT_05,3
USER_05750,IT_13,3
USER_05751,IT_01,2
USER_05751,IT_02,2
USER_05751,IT_09,4
USER_05751,IT_10,3
USER_05751,IT_15,4
USER_05752,IT_01,2
USER_05752,IT_04,4
USER_05752,IT_05,3
USER_05752,IT_06,2
USER_05752,IT_14,1
USER_05753,IT_06,4
USER_05753,IT_07,2
USER_05753,IT_09,5
USER_05753,IT_11,5
USER_05753,IT_14,5
USER_05754,IT_05,5
USER_05754,IT_06,3
USER_05754,IT_15,1
USER_05755,IT_01,4
USER_05755,IT_04,5
USER_05755,IT_06,2
USER_05755,IT_07,3
USER_05755,IT_08,5
USER_05755,IT_09,3
USER_05755,IT_14,4
USER_05756,IT_05,5
USER_05756,IT_06,2
USER_05756,IT_12,5
USER_05757,IT_01,4
USER_05757,IT_06,3
USER_05757,IT_07,2
USER_05757,IT_11,5
USER_05757,IT_13,4
USER_05758,IT_06,5
USER_05758,IT_07,5
USER_05758,IT_11,5
USER_05758,IT_12,4
USER_05758,IT_14,5
USER_05759,IT_06,5
USER_05759,IT_09,4
USER_05759,IT_11,5
USER_05759,IT_12,2
USER_05759,IT_13,5
USER_05760,IT_08,3
USER_05760,IT_11,4
USER_05760,IT_13,4
USER_05761,IT_03,3
USER_05761,IT_06,5
USER_05761,IT_12,3
USER_05761,IT_15,2
USER_05762,IT_01,3
USER_05762,IT_04,3
USER_05762,IT_05,4
USER_05762,IT_11,5
USER_05763,IT_05,4
USER_05763,IT_09,4
USER_05763,IT_10,2
USER_05763,IT_12,4
USER_05764,IT_01,4
USER_05764,IT_03,3
USER_05764,IT_07,2
USER_05764,IT_08,4
USER_05764,IT_10,1
USER_05765,IT_06,3
USER_05765,IT_08,1
USER_05765,IT_09,4
USER_05765,IT_13,2
USER_05766,IT_06,2
USER_05766,IT_09,5
USER_05766,IT_10,3
USER_05766,IT_11,5
USER_05767,IT_01,1
USER_05767,IT_12,4
USER_05767,IT_14,4
USER_05768,IT_01,2
USER_05768,IT_11,5
USER_05768,IT_15,5
USER_05769,IT_02,1
USER_05769,IT_05,5
USER_05769,IT_14,5
USER_05770,IT_04,5
USER_05770,IT_07,2
USER_05770,IT_11,4
USER_05770,IT_15,4
USER_05771,IT_05,3
USER_05771,IT_09,3
USER_05771,IT_10,2
USER_05771,IT_14,4
USER_05772,IT_02,5
USER_05772,IT_05,5
USER_05772,IT_12,4
USER_05773,IT_05,5
USER_05773,IT_09,5
USER_05773,IT_12,3
USER_05773,IT_13,2
USER_05774,IT_04,3
USER_05774,IT_05,3
USER_05774,IT_06,4
USER_05774,IT_10,2
USER_05774,IT_12,3
USER_05775,IT_04,3
USER_05775,IT_05,4
USER_05775,IT_14,1
USER_05776,IT_01,3
USER_05776,IT_13,5
USER_05777,IT_05,1
USER_05777,IT_06,3
USER_05777,IT_08,1
USER_05777,IT_10,3
USER_05778,IT_04,2
USER_05778,IT_08,1
USER_05778,IT_09,4
USER_05778,IT_10,4
USER_05778,IT_12,5
USER_05778,IT_13,3
USER_05779,IT_01,3
USER_05779,IT_06,4
USER_05779,IT_12,4
USER_05779,IT_13,3
USER_05780,IT_04,4
USER_05780,IT_07,4
USER_05780,IT_08,1
USER_05780,IT_13,4
USER_05781,IT_05,3
USER_05781,IT_07,2
USER_05781,IT_09,4
USER_05781,IT_11,4
USER_05782,IT_05,1
USER_05782,IT_15,3
USER_05783,IT_01,3
USER_05783,IT_05,5
USER_05783,IT_06,4
USER_05783,IT_11,5
USER_05783,IT_12,3
USER_05783,IT_13,4
USER_05783,IT_15,4
USER_05784,IT_01,1
USER_05784,IT_02,2
USER_05784,IT_05,5
USER_05784,IT_06,4
USER_05785,IT_02,2
USER_05785,IT_07,3
USER_05785,IT_12,1
USER_05786,IT_01,2
USER_05786,IT_05,4
USER_05786,IT_06,5
USER_05786,IT_14,5
USER_05787,IT_02,3
USER_05787,IT_06,3
USER_05787,IT_07,2
USER_05787,IT_10,1
USER_05788,IT_01,2
USER_05788,IT_02,5
USER_05788,IT_03,4
USER_05788,IT_05,4
USER_05788,IT_08,3
USER_05788,IT_09,5
USER_05788,IT_10,3
USER_05788,IT_11,4
USER_05788,IT_12,2
USER_05788,IT_15,5
USER_05789,IT_03,2
USER_05789,IT_13,1
USER_05789,IT_15,3
USER_05790,IT_02,3
USER_05790,IT_05,5
USER_05790,IT_11,4
USER_05790,IT_15,3
USER_05791,IT_02,4
USER_05791,IT_10,1
USER_05791,IT_14,1
USER_05792,IT_02,5
USER_05792,IT_05,2
USER_05792,IT_09,3
USER_05792,IT_10,3
USER_05792,IT_11,4
USER_05792,IT_12,5
USER_05792,IT_13,5
USER_05792,IT_14,1
USER_05793,IT_01,2
USER_05793,IT_06,1
USER_05793,IT_13,5
USER_05794,IT_01,2
USER_05794,IT_04,2
USER_05794,IT_08,3
USER_05794,IT_09,5
USER_05794,IT_10,3
USER_05794,IT_13,5
USER_05795,IT_03,4
USER_05795,IT_05,3
USER_05795,IT_10,4
USER_05795,IT_12,1
USER_05795,IT_15,1
USER_05796,IT_02,3
USER_05796,IT_04,3
USER_05796,IT_06,4
USER_05797,IT_09,2
USER_05797,IT_13,3
USER_05797,IT_15,4
USER_05798,IT_01,1
USER_05798,IT_06,4
USER_05798,IT_09,4
USER_05798,IT_10,3
USER_05798,IT_11,5
USER_05798,IT_12,2
USER_05799,IT_01,2
USER_05799,IT_04,2
USER_05799,IT_05,1
USER_05799,IT_07,3
USER_05799,IT_10,1
USER_05799,IT_14,2
USER_05799,IT_15,2
USER_05800,IT_01,4
USER_05800,IT_04,2
USER_05800,IT_05,4
USER_05800,IT_07,5
USER_05800,IT_10,4
USER_05800,IT_11,5
USER_05800,IT_14,3
USER_05801,IT_01,3
USER_05801,IT_02,4
USER_05801,IT_06,4
USER_05801,IT_07,1
USER_05801,IT_10,3
USER_05801,IT_14,2
USER_05802,IT_05,1
USER_05802,IT_08,4
USER_05802,IT_10,2
USER_05802,IT_13,3
USER_05803,IT_08,1
USER_05803,IT_10,3
USER_05803,IT_12,1
USER_05803,IT_13,4
USER_05804,IT_03,2
